source,reference,translation,z-score,avg-score,annotators
Some people are even making new friends on the hunt.,Melkoinen kansa on tasainen on uusi ystävät päälle jahti.,Jotkut ihmiset jopa saavat metsästäessään uusia ystäviä.,-0.841301700584306,24.0,1
Analysts say he was especially adept at detecting early signals of discontent and using emissaries to massage and defang opponents.,"""nykyinen hallitus puutteet että alue savvy"", hra Abdi, selkkaus analyytikko, sanoo.","Analyytikot sanovat, että hän oli erityisen pätevä havainnoimaan varhaisia tyytymättömyyden merkkejä ja käyttämään salaisia lähettiläitä vastustajien harmittomaksi tekemisessä.",-1.64532591486992,2.0,1
The contracts have a 12-month termination period so they will actually finish in 2017.,"""Yhtä sitä, AGL jatkaa odottaa sopimukset myötävaikuttaa ansioille sisällä fiscal vuonna 17"", mahti vieras sanoo.","Sopimuksilla on 12 kuukauden irtisanomisaika, joten ne loppuvat tosiasiallisesti vuonna 2017.",-1.39875281026582,0.0,2
"Defeat came with the non-too shabby consolation of silver - Britain's third of the day - and they could be proud of their efforts in the inaugural Olympic 7s tournament in which they beat New Zealand, Argentina and South Africa along the way.","kolhii selkäsauna koskien Boks, 7-5 sisällä semifinaali-loppu aiemmin sisällä päivä, toukokuu omistaa come back palalle nuo sisällä loppu.","Tappion mukana tuli kohtuullinen lohtu hopeamitalista - Britannian päivän kolmannesta - ja he saivat olla ylpeitä kovasta työstään olympialaisten rugbyn aloitusturnauksessa, jonka yhteydessä he voittivat Uuden-Seelannin, Argentiinan ja Etelä-Afrikan.",-1.24115799227101,2.0,1
"Another reason for the tame interest - if someone thinks it’s tame - surely is the traditional Finnish reason: if Finland had won a surprising medal early on, the interest would’ve surely jumped with it.","In addition, urheilu on ainoa juuri alkaminen, myös yhtä kaverit että korko suomalaiset: lähtö ja ajaa.","Toinen syy laimeaan kiinnostukseen - jos sitä nyt joku laimeana pitää - on varmasti perinteinen suomalainen syy: jos Suomi olisi ottanut alkukisoista jonkun yllätysmitalin, kiinnostus olisi pompsahtanut ylöspäin sen myötä.",-1.38256600093424,0.0,1
Commentator Byron MacDonald thought his mic was turned off when he started to dispense some of his own opinions at the end of the women's 4x200m freestyle relay final.,Kommentaattori Byron MacDonald aatos mic olen turn off koska alkaa jaella melkoinen omista näkemyksistä lopussa muijista 4x200m freestyle releoi loppu.,"Selostaja Byron MacDonald luuli, että hänen mikrofoninsa oli pois päältä, kun hän alkoi jakaa joitakin omia mielipiteitään naisten 4x200 metrin vapaauinnin viestifinaalissa.",-1.12630856031641,7.0,1
But in St. Petersburg came the official message that it's time to move on.,Mutta sisällä st. Petersburg tulee virallinen sanoma että on ajastaa teolle/te'olle päälle.,"Mutta Pietarissa virallinen viesti oli, että on aika siirtyä eteenpäin.",-0.850637991385402,13.0,1
Fiji’s rugby team celebrated the gold.,"Holhooja sanoo että päätteet olemme varoo sisällä kantri iso Suva, jonne näytin omistan on asettaa sisällä stadion.",Fidžin rugbyjoukkue juhli mestaruutta.,-1.6818724700647198,1.0,1
U.S. Men's Archery Team member Brady Ellison has caused a storm on Twitter after images of him looking eerily similar to the Wolf of Wall Street star surfaced.,DiCaprio. Yhdysvallat Miehet Jousiammunta Team member Brady Ellison omistaa johtuu myrsky päälle Twitter takana kuvat koskien näkee eerily tapainen Sudelle Wall Streetista tähti pinnoittaa.,"Yhdysvaltain miesten jousiammuntajoukkueen jäsen Brady Ellison on aiheuttanut myrskyn Twitterissä sen jälkeen, kun pintaan nousi hänen kuviaan, joissa hän näyttää pelottavan samalta kuin The Wolf of Wall Streetin tähti.",0.108908734480505,50.0,1
"""I think sometimes it can be filling a void or having material possessions as some kind of comfort,"" Wez says.","""pidän joskus voi on paikka tyhjä tai omistaa merkittävä siirtomaat yhtä jonkinlainen tuki"", Wez sanoo.","”Luulen, että joskus siinä voi olla kyse aukon täyttämisestä tai jonkinlaisesta lohdusta, minkä esineiden omistaminen luo”, Wez sanoo.",-1.07730811099356,5.0,2
"I actually haven't asked for a prognosis in forever, because I don't expect anyone to really be able to tell me.","MINÄ nyt omistaa et pyytää prognoosi sisällä forever, koska do et odottaa jokainen kohti kovasti pystyy kertoo minä.","En itse asiassa ole kysynyt ennustetta aikoihin, koska en odota, että kukaan pystyisi sellaista minulle oikeasti antamaan.",-0.695115479805105,28.0,1
"Kendall Jenner, 20, model and fourth daughter of mother-manager Kris's Kardashian-Jenner clan, is on the cover of US Vogue's coveted September issue.","Kendall, kuka on Estee Lauder kalpa lähettiläs ja omistaa kulkee sisällä Milan, Pariisi ja New York muoti/muoti- viikot, enteilee uutinen päälle Instagram arvo torstaina.","Kendall Jenner, 20, malli ja äiti-manageri Kris Kardashian-Jennerin klaanin neljäs tytär, on Yhdysvaltojen Voguen halutun syyskuun numeron kannessa.",-1.3693636953106898,5.0,1
What is responsible?,"Sisällä hyppy 2015, velka heräämö kosii ohi Vasuri Liitto olen torjuu, koska on pitää olla vastuuton.",Mikä on vastuullista?,-1.47784655935748,1.5,2
Buying a Guardianship is something tangible you can pass down or give as a gift.,"""Sinne on ei hätä vetää tunnukset tai ketjulle itse jollekin jotta suojaa olemus"", selittää Juha Leviäkangas, kuka oppii Holhous sillä vieras.","Hallintaoikeuden hankkiminen on jotakin konkreettista, jonka voi jättää perinnöksi tai antaa lahjaksi.",-1.39875281026582,0.0,1
"The next year, Craig Parnham, an Englishman, was named the coach, and things began to change.","""kulttuurinen vaihto, henkinen vaihto, fyysinen vaihto"", Bam sanoo.","Seuraavana vuonna englantilainen Craig Parnham nimitettiin valmentajaksi, ja asiat alkoivat muuttua.",-1.60877935967512,3.0,1
Kenya's athletics team is shaken by a doping scandal - an odd explanation to a coach’s move,"Kenyan urheilu vaunu, John Anzrah, omistaa on lähettää kotona pitäen Rio Olympics takana on löydetty omistaa on asettaa maajoukkue athlete sisällä doping kokeet.",Kenian yleisurheilujoukkuetta ravistelee dopingskandaali - valmentajan tempaukselle omituinen selitys,-1.49334411136417,1.0,1
The top United Nations human rights official is now calling for a thorough investigation.,"""on aina vaikea omaisuus kantri tasapainoinen, ja muutto sentteri, aikoo on tasainen kova"", sanoo Rashid Abdi, Sarvi Afrikasta hanke ohjaaja sillä Kansainvälinen Kriisi Parvi, tutkimus parvi.",Yhdistyneiden kansakuntien pääihmisoikeusviranomainen vaatii nyt läpikotaista tutkimusta.,-1.4623490073508,2.0,1
"His successor is the grandson of Soviet-Estonia’s communist leader Karl Vaino, Anton Vaino.","Vaino. Vaino on 44-vuonna vanha ex-diplomaatti, kuka omistaa on Edustaja Johtaja Sauvasta sittemmin 2012.",Tilalle tulee Neuvosto-Viron kommunistijohtaja Karl Vainon pojanpoika Anton Vaino.,-1.53568624928552,5.0,1
Directed and manuscript by: Pedro Almodóvar.,Almodóvar. Pohjaava päälle kolme novellit ohi Alice,Ohjaus ja käsikirjoitus: Pedro Almodóvar.,-1.5722328044803202,4.0,1
"At this stage of the news report, I would probably be looking gravely concerned while flicking through a stack of bossa nova compilations.","asteessa uutisesta, aion lienee on näkee vakaasti koskee aikaa flicking pinon läpi koskien bossa nova kokoomateokset.",Tässä kohtaa uutisraporttia todennäköisesti näyttäisin vakavan huolestuneelta selaillessani bossa nova -kokoelmien pinoa.,-1.38256600093424,0.0,1
"The oldest was estimated to be 392 years, however the variation can be as much as plus or minus 120 years.",Donald Trump yhtä taloudellinen niekka - Kansan,Vanhimman iäksi arvioitiin 392 vuotta - tosin heitto suuntaan tai toiseen voi olla jopa 120 vuotta.,-1.5722328044803202,4.0,1
"The US company said it entered into a 20-year contract with Loy Yang in 2010 , which was due to commence from November this year, although it has yet to explain why it has pulled out of the contract.",Analyytikot omistaa on wary mahdollisesta päätöksestä koskien sekä koskien Portland sulattaja sisällä Victoria ja myös Tomago kasvi lähes Newcastle rukan ekonomian takia toimialasta.,"Yhdysvaltalainen yritys sanoi, että se solmi 20-vuotisen sopimuksen Loy Yangin kanssa vuonna 2010, ja että sopimuksen piti tulla voimaan tämän vuoden marraskuussa, mutta se ei ole vielä selittänyt, miksi vetäytyi sopimuksesta.",-1.39875281026582,0.0,1
Dynamic on vault.,Dynaaminen päälle holvi.,Energinen hypyissä.,-1.2601453714818,4.0,1
This is the highest value in years (since June 2012) and the first one above zero since October of last year when a positive 0.2% was posted.,"vuotuinen keskiarvo pöyhkeys, tasainen ohi CPI, sisällä viimeinen 12 kuukaudet (elokuu 2015 - heinäkuu 2016) vertaa kohti edellinen 12 kuukaudet (elokuu 2014 - heinäkuu 2015) olen -0,8.","Tämä on korkein lukema vuosiin (kesäkuun 2012 jälkeen) ja ensimmäinen lukema nollan yläpuolella viime vuoden lokakuun jälkeen, jolloin ilmoitettiin positiivinen 0,2 %.",-1.38256600093424,0.0,1
The actor has annoyed some of her long-time fans with this change in her image.,"on et vaikea arvaukselle, jonne aikoo on sisällä kymmenen vuodet, sittemmin alaspäin on jo jyrkkä, yksi muijat sanoo päälle Talvi Instagram arvo.",Näyttelijä on närkästyttänyt osan pitkäaikaisista faneistaan imagomuutoksellaan.,-1.38256600093424,0.0,1
"Russian gymnast Aliya Mustafina, with her large, expressive eyes, has been said to be a dead ringer for Cuban-American singer Gloria Estefan.","Harris. venäläinen voimistelija Aliya Mustafina, kanssa iso, ilmeikäs silmät, omistaa on sanoo olla eloton ringer sillä kuubalainen-amerikkalainen laulaja Gloria","Venäläinen voimistelija Alya Mustafinan suurine, ilmeikkäine silmineen on sanottu olevan kuubalais-amerikkalaisen laulaja Gloria Estefanin kaksoisolennon.",-0.923528303690027,34.0,1
"In fact, those in the 18-24 age group are the least likely.","Hyvinkin, sisällä 18-24 ikää parvi on vähin luultavasti.",Itse asiassa kaikista epätodennäköisimmin levyjä ostavat 18-24-vuotiaiden ikäryhmään kuuluvat.,-1.75458431270975,10.0,1
Nothing will stop Phelps - won a historical gold in a show style,"tosi onnistunut atleetti sisällä Olympic hissa, amerikkalainen Michael Phelps voittaa 22. Olympic kulta sisällä 200 m sikermä sisällä Rio.",Phelpsiä ei pysäytä mikään - historiallinen kulta tuli näytöstyyliin,-1.7184190252595202,0.0,1
Michael Phelps has won already 22 Olympic golds.,"Yhtä aikaa, Phelps tulee ensin uimari voitolle Olympic kulta pitäen samoin erillinen tulos sisällä neljä perättäinen Alat.",Michael Phelps on voittanut jo 22 olympiakultaa.,-2.031602982383,2.0,1
At least 11 of those wounded in Hua Hin were foreign tourists.,Kansa olemme käynti kohti sanon että pommi omistaa laukeaa lähes aidat.,Hua Hinissä loukkaantuneista ainakin 11 oli ulkomaalaisia turisteja.,-2.10085764980131,0.0,1
"Not just because, despite the turbulence, Aberdeen, one of the largest real estate funds in Britain, finalised two real estate deals on the day after the Brexit vote, at Midsummer.",atmosfääri olen erehtyy.,"Ei siksikään, että myllerryksestä huolimatta Aberdeen, yksi Britannian suurimmista kiinteistörahastoista, viimeisteli Brexit-äänestyksen jälkeisenä päivänä eli juhannuksena kaksi kiinteistökauppaa.",-2.10085764980131,0.0,2
"He had a dispute with commissaires yesterday ahead of the qualification ride, when officials summoned him to measure his height.","Sisällä vastaa muijat tulos, kumpi palaa/palajaa ja päättyy huomenna, Laura Trott, Joanna Rowsell Shand, Elinor Barker ja Katie Archibald koskien Milngavie etenee sisällä maailmanlaajuinen saldo aika, clocking 4:13.260.","Hänellä oli kiista tuomareiden kanssa eilen ennen aika-ajoja, kun virkailijat kutsuivat hänet pituusmittaukseen.",-2.031602982383,2.0,1
It's not a coincidence.,Areena. on et sattuma.,Tämä ei ole sattumaa.,-1.30442897449073,23.0,2
"How much more space would the natives have, if they would vanish?",koen on taloudellinen kysymykset.,"Kuinka paljon enemmän tilaa alkuasukkailla olisikaan, jos he häipyisivät?",-1.7184190252595202,0.0,1
"A police dog Börje was involved in the tracking of the murderer, and the dog was seriously injured during the making of the arrest.","Börje on asuu, kuitenkin, ja on get better.","Murhaajan jäljityksessä oli mukana poliisikoira Börje, joka haavoittui pidätystilanteessa hengenvaarallisesti.",-1.9623483149646896,4.0,1
"At the moment there is a lot of uncertainty around, and the economy growth predictions have been adjusted downwards, but the situation does not look “wilder” relative to Aberdeen.",kovimmat kysymykset nyt liittää tulevalle tapahtumalle koskien brittiläinen kansalainen säästö.,"Tällä hetkellä ilmassa on epävarmuutta, ja talouden kasvuennusteita on reivattu alaspäin, mutta tilanne ei näytä Aberdeenin kannalta ""hurjemmalta"".",-1.44293830932736,19.0,1
"When the athletics begin, the ratings explode.","Yle aloittaa Yle Rio 2016 liikkuva anomus sillä alat, ja aikana ensin ala/ala- päivät tulee Omppu App Liike tosi lataa ilman anomus sisällä Suomi.","Kun yleisurheilu alkaa, katsojaluvut räjähtävät.",-2.10085764980131,0.0,1
There are immigrants in every waiting room of every health centre.,"Paljonko mukava aikoo on sillä Brit omistaa lääkäri aika, jos ovat et nyt?",Jokaisen terveyskeskuksen odotushuoneessa näkee maahanmuuttajia.,-1.6818724700647198,1.0,1
"Criminal and antisocial behaviour will never be tolerated by Devon and Cornwall Police, who will continue to work with partners to protect our communities.","Rikollinen ja antisocial käytös aikoo ikinä on kestää ohi Devon ja Cornwall Poliisillinen, kuka aikoo jatkaa opukselle puolisoiden/puolisoitten/puolisojen kanssa suojata kommuunit.",Devonin ja Cornwallin poliisi ei koskaan tule sietämään rikollista ja antisosiaalista käytöstä. Poliisi jatkaa työtä yhteistyökumppaneidensa kanssa suojellakseen yhteisöjämme.,-1.32944909087381,2.0,2
Pokémon Go a worthy hunt for health and happiness,Pokémon On arvostettu jahti sillä terveys ja onni,Pokémon Go on kunnioitettavaa terveyden ja onnellisuuden metsästystä,0.108908734480505,50.0,1
The same study connected these things to an overall lower risk of mortality.,"Josko on henki kuka ansaitsee mitali sisällä Olympics tai aktori kuka voittaa Oscar, ovat lisää luultavasti asua pituinen kuin keskiarvo mies.",Sama tutkimus yhdisti nämä seikat matalampaan kuolleisuuteen.,-1.65672620071052,1.0,1
"And if a company leaves the United States as a tax exile, it should pay a leaving tax, Clinton said.",Nykyisin vastustaa Trans-Tyynimeri Kumppanuus käyttää nojalle.,"Ja jos yritys lähtee Yhdysvalloista veropakolaiseksi, sen pitää maksaa lähtövero, Clinton sanoi.",-1.39875281026582,0.0,2
The documents and register cards that come from the Race Office that operated in Nazi Germany.,Saksa. Rotu toimi kytkee alhaalla SS johtaja Heinrich,Asiakirjat ja rekisterikortit ovat peräisin natsi-Saksassa toimineesta rotuvirastosta.,-1.39875281026582,0.0,1
Federal tax rates have become an issue in the presidential election.,Clinton omistaa takaa ohje niminen takana billionaire sijoittaja Warren Buffett että aikoo takaa on enemmänkuin $1 miljoona vuonna ansio vero taso koskien ainakin 30 prosentillisesti.,Liittovaltion veroprosenteista on tullut ongelma presidentinvaaleissa.,-1.7184190252595202,0.0,1
Shoppers didn't know where to look when a woman stripped off to try on knickers on the shop floor in the middle of a Primark.,Shopper ei tiedä jonne ilmeelle koska muija repii pois tutkia päälle knickers päälle paja pohja sisällä keskeinen koskien Primark.,"Asiakkaat eivät tienneet mihin katsoa, kun nainen riisuutui keskellä Primarkin liikettä kokeillakseen alushousuja.",-0.220010262272699,41.0,2
An experiment at first,SOK co-op elin ja asiakas luettelo omistaa jo näin liian on melko kattava.,Aluksi kokeilu,-1.64532591486992,2.0,1
"How many more jobs would the Brits have, if they were to leave?",Sinne on siirtolaiset sisällä aina odotushuone koskien aina terveys keskiö.,"Kuinka paljon enemmän työpaikkoja briteillä olisikaan, jos he lähtisivät pois?",-1.4623490073508,2.0,1
"Ticagrelor, which is made by UK firm AstraZeneca and sold under the trade name Brilique, reduces this risk by making clots less likely.","Ticagrelor, kumpi on pedattu ohi UK luja AstraZeneca ja myyty alhaalla kauppa nimi Brilique, alistaa riski ohi on löntit alle luultavasti.","Ticagrelor, jota valmistaa isobritannialainen yritys AstraZeneca, ja jota myydään kauppanimellä Brilique, alentaa tätä riskiä tekemällä hyytymistä vähemmän todennäköisiä.",-1.43135390333743,3.0,1
"Though Ethiopia has hardly been a paragon of democracy - human rights groups have constantly cited the government's repressiveness - opposition within the country had been limited, with dissidents effectively silenced.","omistaa on karkottaa, jailed, lyö tai ajettu kohti liian kantamat aavikosta.","Vaikka ei Etiopia ole kuitenkaan ollut demokratian mallikuva. Ihmisoikeusjärjestöt ovat jatkuvasti puhuneet hallituksen sorrosta, maan oppositio on ollut rajoitettua, ja toisinajattelijat on vaiennettu tehokkaasti.",-1.4623490073508,2.0,1
"These together turned the situation upside down, and highlighted the issue in the headlines of the Financial Times and the BBC.","jama olen aivan vertaa vuosille 2007 ja 2008, sanoo Vanhanen.",Nämä yhdessä ryöpäyttivät tilanteen ja nosti asian Financial Timesin ja BBC:n pääotsikoihin.,-1.49334411136417,1.0,1
Strange mashups were tried as caloric and nutritional fulfillment took precedent over taste or even common kitchen sense.,"Sisällä tutkii kirja, kumpi kattaa reseptit, nti Ziegelman valmis kausi vati koskien leipoo sipuli ahmii ipanan kanssa voi.",Erikoisia koosteita kokeiltiin kalorimäärän ja ravinnepitoisuuden ollessa tärkeämpi kuin maku tai jopa terve järki keittiössä.,-1.43135390333743,3.0,1
I just can't believe it.,MINÄ juuri voi et uskoo se.,En pysty uskomaan sitä.,-1.22549351178579,5.0,2
A “disastrous” trade policy is one of the biggest reasons to United States’ problems according to Trump.,Ilman kauppa sopimukset aikoo on kumoaa.,"""Tuhoisa"" kauppapolitiikka on Trumpin mukaan Yhdysvaltojen ongelmien suurimpia syitä.",-1.49334411136417,1.0,1
About 20-30 Customs workers applied to be Hella's owner.,"onnekas yksi olen Suntio, kuka omistaa et omistan opus koira ennen, mutta omistaa kauas kokemus koirien kanssa ja Tullit ohjaus toimet.",Heilan omistajaksi haki noin 20-30 Tullin työntekijää.,-1.39875281026582,0.0,2
They argued the makeshift shops and restaurants often provided shelter and free meals to those in need.,riitelevät makeshift pajat ja ravintolat usein jos suoja ja ilman ruoat/ruo'at/ruuat kohti sisällä hätä.,"He perustelivat, että tilapäiskaupat ja -ravintolat usein tarjoavat suojaa ja ilmaisia aterioita niille, jotka niitä tarvitsevat.",-1.3383685912973202,6.0,1
"He's a lively character which is good for British racing but more than that, he's an incredible jockey.","on eloisa kirjain kumpi on hyvin sillä brittiläinen kilpailu mutta enemmänkuin että, on uskomaton ohjain.","Hän on eloisa henkilö, joka on hyvä asia brittiläiselle kilpailulle, mutta sen lisäksi hän on uskomaton jockey.",-1.43135390333743,3.0,1
"In the last week alone, thousands of people stormed into the streets, demanding fundamental political change.","hallinto seuraus, ihmisoikeuksien perusteella parvet, olen häikäilemätön.",Yksin viime viikolla tuhansittain ihmisiä ryntäsi kaduille vaatien perusteellista poliittista muutosta.,-1.36410095056982,1.0,1
Biles became the fourth straight American woman to win the all-around title and fifth overall while cementing her reputation as the best of her generation and perhaps ever.,Sapet tulee neljäs suora jenkki muija voitolle täysin-ympäri nimi ja viides työtakki aikaa lujittaa maine yhtä aidoin ikäluokasta ja lie aina.,"Bilesista tuli neljäs amerikkalainen nainen, joka on peräkkäisesti voittanut moniottelun mestaruuden, ja kaiken kaikkiaan viides amerikkalaismestari. Samalla hän lujitti mainettaan sukupolvensa, ja kenties kaikkien aikojen, parhaana.",-1.4933899134976298,4.0,1
"In the end of July two men, who had been connected to extremist organisation Isis, attacked a church in northern France killing a priest who was over 80 years old.",Uinti/Uinti- vesi taso sisällä Oulu seutu kuluu seulonta - apea-raaka levät läpäisemättömyys päin Pyykösjärvi,Heinäkuun lopulla kaksi äärijärjestö Isisiin kytkettyä miestä hyökkäsi kirkkoon Pohjois-Ranskassa ja tappoi yli 80-vuotiaan papin.,-1.5722328044803202,4.0,1
"In the magazine article the reason given for the break-up between Jari and his ex-love was Jari’s excessive partying and drinking, but this is pure nonsense according to Jari and simply not true.","kirjan Perusteella, Jari olen raivoisa koska sanoo saldolle vieras ja torjuu laulaa musa, mutta loppuun päättää päälle laulu se - ja tuo on hyvin.","Lehden uutisessa Jarin ja ex-rakkaan eron syyksi kerrottiin Jarin liiallinen juhliminen ja alkoholinkäyttö, mutta Jarin mukaan se oli täyttä puppua eikä pitänyt paikkaansa.",-0.402743038246701,36.0,1
The festival guests have typically expressed themselves with individual dressing.,Yksi silkasta asteesta artistit tänävuonna on punk taru Iggy,Festarikävijät ovat tyypillisesti ilmaisseet itseään omaleimaisella pukeutumisella.,-1.39875281026582,0.0,1
You can vote for Salomon on the newspaper’s website until 21. August.,Bulgaria Toimet Pöyhkeys sillä 1 Aika sisällä 8 Kuukaudet,Häntä pääsee äänestämään lehden nettisivulla 21.8. asti.,-1.38256600093424,0.0,1
The researchers revealed the age with radiocarbon dating.,Melkoinen haista omistan radioaktiivinen aisat ydintyneiden/ydintyneitten kokeiden/kokeitten takia tekee sisällä 1950s.,Tutkijat saivat iän selville radiohiiliajoituksella.,-1.65672620071052,1.0,1
"A young farmer, 25-years old Salomon Koli became a farmer, because he believes in positive future also at the countryside.","Pian kaksi vuodet sitten Koli, uuden kaverin kanssa Valtteri Koli, tulee continuators koskien kotona tila.","Nuori maanviljelijä, Salomon Koli, 25, ryhtyi maatalousyrittäjäksi, koska hän uskoo positiiviseen tulevaisuuteen myös maaseudulla.",-1.55884950511911,4.0,1
"However, the event has not purposely profiled itself as especially fashionable.","Above all, haluamme paistaa aiheen takia.",Tapahtuma ei ole kuitenkaan tietoisesti profiloitunut erityisen muodikkaaksi.,-1.68935176590765,0.0,1
"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.","Sen liian, tosi kiinnostaa Olympic kaverit omistaa on pyöräily sunnuntai-illalla ja taiteellinen voimistelu että aukeaa/aukenee viides ala/ala- päivä. Sekä koskien osuu liki puolikas a million katselijat kerrallaan päälle Olympic kanava.","Vertailun vuoksi: kuukauden takaiset yleisurheilun EM-kisat saivat TV2:n ääreen kerrallaan lähes 800 000 katsojaa, ja jalkapallon EM-kisat reilusti toista miljoonaa.",-1.52622393992198,5.0,1
Heila’s colleagues at Helsinki Airport are the Customs’ six drug dogs and the money and drug dog Massi.,Labrador noutaja Heila omistaa on valitut pitäen sotkee koskien kymmenen pennut.,Heilan kollegoita Helsinki-Vantaalla ovat Tullin kuusi huumekoiraa sekä raha- ja huumekoira Massi.,-1.38256600093424,0.0,1
Some may have doubts about it.,"käyttää pyörä ostaja täytyy on cautious, koska voivat tekee kätkeminen rikos tai rikollinen kätkeminen.",Osalla voi olla siitä epäilyksiä.,-1.38256600093424,0.0,1
My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,viimeinen esto on paja sanoo omistaa innostaa makea ikäluokka vinyylistä ihailijat: Urbaani,Viimeisen pysähdyspaikkani sanotaan herättäneen uuden vinyylinrakastajien sukupolven: Urban Outfitters.,-1.5468203104548202,16.0,1
"He also criticises the ineffectual ""tick-box inspections"" of town hall electoral registration departments.","Hän myös moittii voimaton ""tikkaa-aski katsastukset"" kunnantalosta äänestyksellinen kohdistus osastot.",Hän kritisoi myös tehottomia ”rasti ruutuun -tarkastuksia” kaupunginvaltuustojen äänestysrekisteröintivirastoissa.,-0.611882300307629,43.0,1
It came up to my waist.,tulee uuman asti.,Se ulottui vyötärölleni asti.,0.530819712094497,76.0,1
"""We're teaching him sign language,"" Picciuto told CBS News.","""olemme opettaa hän viittomakieli"", Picciuto kertoo CBS","”Opetamme hänelle viittomakieltä”, Picciuto kertoi CBS Newsille.",-0.733077968289672,39.5,2
"When the new space opened, Mr. Whitt said, walking in and getting a coffee felt like a homecoming.","""omistan kaipaa hajulle että"", sanoo.","Kun uusi paikka avattiin, Whitt sanoi, että hän tunsi kuin olisi tullut kotiin kävellessään sisälle ja tilatessaan kahvin.",-1.7184190252595202,0.0,1
"In the years before the Depression, the American table, especially in rural areas, was an all-you-can-eat buffet.","Tallit muijista kokkaa sillä mies farmworkers, ja makea-leipoo pai olen astuu aamupalassa, lounas ja iltanen.","Vuosina ennen lamakautta amerikkalaisten pöydillä, erityisesti maaseudulla, oli kuin syö-niin-paljon-kuin-jaksat-noutopöytä.",-2.10085764980131,0.0,2
That press conference included scantily clad Samba dancers and reporters that had turned into fans.,"mukisee ympäri Bolt korostaa että fakta että tähti jamaikalaisesta omistaa kohoaa iän/i""än aikana koska urheilu omistaa taistelee doping kanssa skandaalit ja sliding korko.",Tuo lehdistötilaisuus sisälsi vähäpukeisia sambatanssijoita ja faneiksi muuttuneita toimittajia.,-2.10085764980131,0.0,1
"The Aberdeen stop lasted six days, and the company sold less than 10 of its 80 estates located in London.",Melkoinen varat on yhä sulkee.,"Aberdeenin sulku kesti kuusi päivää, ja yhtiö myi pois alle kymmenen kiinteistöä 80:stä Lontoossa sijaitsevasta kiinteistöstään.",-1.99697564867384,3.0,1
These conditions are not currently met.,"Sakic, kuka palkkaa Roy päälle toukokuu 23, 2013, kiittää Roy sillä kontribuutiot tallille.",Nämä edellytykset eivät tällä hetkellä toteudu.,-2.10085764980131,0.0,2
Russian President Vladimir Putin has unexpectedly dismissed his chief of staff Sergei Ivanov.,Ivanov venäläispresidentti Vladimir Putin omistaa sattumalta erottaa johtaja sauvasta Sergei,Venäjän presidentti Vladimir Putin on yllättäen erottanut esikuntapäällikkö Sergei Ivanovin.,-1.36410095056982,1.0,1
"In addition to Turku, Helsinki, Oulu and Lahti were at the top of the list.","poliisillisen tiedon Perusteella, sinne olemme neljä kohti viisi pyörä rötökset per a thousand asukkaat.","Turun lisäksi kärkeen nousivat Helsinki, Oulu ja Lahti.",-2.10085764980131,0.0,2
"Many have been exiled, jailed, killed or driven to the far reaches of the desert.",Mutta että toukokuu on vaihtaa.,"Monet on karkotettu maasta, vangittu, tapettu tai ajettu kauas aavikolle.",-1.38256600093424,0.0,1
The company's rate reduction follows a 10 percent decrease for onshore contractors in 2014.,vieras sanoo ylimääräinen asteet aikoo antaa vieras tupa kaipaa teolle/te'olle marketin läpi lasku.,Yhtiön palkkiovähennys seuraa sen maissa olevien urakoitsijoiden 10 prosentin vähennystä vuodelta 2014.,-1.7184190252595202,0.0,1
"The team spirit created an atmosphere, where it was nice to play in.","Jokainen suvut olemme vahvasti koskee sisällä toiminnat - talli pari isi olen sohva, ja äiti olen kauas-aika rehtori klubista.","Ryhmän yhteishenki loi ympäristön, jossa oli mukava pelata.",-1.6818724700647198,1.0,1
"I have about 3,000 or 4,000 records.",omistan noin 3 000 tai 4 000 saldot.,Minulla on noin 3000 tai 4000 levyä.,-1.32944909087381,2.0,1
"Americanism, not globalism, will be our credo, Trump declared.",Donald Trump Amerikka do et hätä sija koskien maailmanlaajuinen:,"Amerikkalaisuus, ei globaalisuus, on uskontunnustuksemme, Trump julisti.",-1.59147507031625,3.0,1
"The chief of police said in the CNN interview that there were two bombs used also in the Surat Thani attack, and that they went off about at about half an hour interval.","Bangkokin Perusteella Toimi, pommit laukeaa edessä kaksi erilainen poliisiasemat.","CNN:n haastattelema poliisipäällikkö kertoo, että myös Surat Thanin iskussa käytettiin kahta pommia, jotka räjähtivät noin puolen tunnin välein.",-1.36410095056982,1.0,1
"Hindes, Kenny - champions with Hoy four years ago - and Skinner set an Olympic record in qualifying, but the standard was overtaken by New Zealand in the first round.",Ja brittiläinen trio voittaa kaksintaistelu sillä kulta.,"Hindes, Kenny - jotka voittivat Hoyn kanssa mestaruuden neljä vuotta sitten - ja Skinner tekivät olympiaennätyksen aika-ajoissa, mutta Uusi-Seelanti vei johdon ensimmäisellä kierroksella.",-1.38256600093424,0.0,1
Joseph Whitt was a regular and said he was heartbroken when they closed.,"Kun uusi tila aukeaa/aukenee, hra Whitt sanoo, käveleminen sisällä ja osuu kaffe tuntuu kotiinpaluu.","Joseph Whitt oli kanta-asiakas ja sanoi, että oli lohduton, kun paikka suljettiin.",-1.64532591486992,2.0,1
