source,reference,translation,z-score,avg-score,annotators
"Řekla, že když Verb zavřel, na nějakou dobu úplně přestala pít kávu.","She said that when the verb closed, she had completely stopped drinking coffee for a while.","After Verb closed, she said, she gave up drinking coffee for a while.",0.17484577493786402,65.3333333333333,3
"„Chyběla mi ta vůně,“ řekl.","""I missed the smell,"" he said.","""I've needed to smell that,"" he said.",0.41883487626645705,74.0,2
"Z daňového přiznání Clintonových za rok 2015 vyplývá, že na rozdíl od většiny Američanů, činí v jejich příjmech mzdy pouhých 100 dolarů.","Clinton's 2015 tax returns show that, unlike most Americans, they make just $100 in their income.","The Clintons' 2015 return showed that, unlike most Americans, just $100 of their income came from wages.",-0.253928600621631,58.5,2
"V obou případech - z nichž v jednom se jednalo o osobu jdoucí po dálnici - bylo rozhodnuto, že motoristé nemohou očekávat chodce, který uprostřed noci přechází dálnici, jak noviny uvedly.","In both cases - one of which involved a person walking along a highway - it was decided that motorists could not expect a pedestrian crossing the highway in the middle of the night, the newspaper reported.","In each case - both of which involved a person walking on the motorway in the dark - it was judged that motorists cannot expect to come across a pedestrian on the motorway in the middle of the night, said the paper.",-0.0179613985034875,71.0,2
"""Restaurátor by měl být pečlivý, trpělivý a nenáročný na pracovní prostředí,"" zkonstatovala.","""A restaurateur should be meticulous, patient and non-violent on a work environment,"" she stated.","""A restorer has to be diligent, patient and not too demanding with respect to the working conditions,"" she said.",-0.38204574038350897,47.0,2
"Dokonce i v závěrečných 500 metrech, kdy se začaly přibližovat posádky z Nového Zélandu a Dánska, měly Stanningová s Gloverovou velmi velkou rezervu.","Even in the final 500 metres, when crews from New Zealand and Denmark began approaching, Stanning and Glover had a very large reserve.","Even in the final 500 metres when the crews from New Zealand and Denmark began to close, Stanning and Glover had too much in reserve.",0.801184005916891,87.5,2
"Mnoho veřejných kampaní usilujících o to, aby lidé „našli 30“, „zvedli se z gauče“ a „byli aktivní každý den“ padlo na neúrodnou půdu, protože většina poselství zaměřených na veřejné zdraví je nudná a určená lidem, kteří nevypadají dobře.","Many public campaigns seeking people to ""find 30,"" ""get up off the couch"" and ""be active every day"" fell on non-fertile ground because most of the messages focused on public health are boring and designed for people who don't look good.","Many public health campaigns to get people to ""find 30,"" ""get off the couch"" and ""be active everyday"" have fallen on deaf ears because most public health messages are boring and delivered by people who look miserable.",-0.407133973507226,54.3333333333333,3
"""Mohly jsme Rusky porazit,"" litovala Hermannová.","""We could have beaten the Russian,"" Hermann said.","""We could have beaten the Russians,"" Hermannová said.",0.210585332899366,71.0,2
Po zaměstnání v Air France jsem chvíli pracovala pro jeden cestovní web.,"After working at Air France, I worked for a travel website for a while.","After I left Air France, I worked for a while for a travel website.",1.25443563851692,98.5,2
Royal Bank of Scotland zmizí pro zákazníky mimo Skotska,Royal Bank of Scotland disappears for customers outside Scotland,Royal Bank of Scotland to disappear for customers outside Scotland,1.17416422496219,95.0,1
"Přitom letos na jaře, když se ŘSD začalo na podnět Aktuálně.cz zajímat o reklamu na Lipno, nechal Fischer státní úředníky poslat dopis pro tajemnou společnost Commerz Billboard do svého penzionu, kde údajně nově firma sídlí.","Meanwhile, this spring, when the HSY began to take an interest in the advertising of Leipzig, Fischer let civil servants send a letter to the mysterious company Commerz Billboard to his boarding house, where the new firm was reportedly based.","Yet this spring, when the Road and Motorway Directorate started to look into the Lipno billboard case at the initiative of Aktuálně.cz, Fischer had the government officials send a letter to the mysterious company Commerz Billboard to his guest house, where the company is said to have its new address.",-0.79928023812431,35.0,2
Policie bude navíc v případě potřeby sledování konkrétní osoby potřebovat soudní příkaz.,"In addition, the police will need a warrant if they need to monitor a particular person.",Police will need to get a court order if they wanted to track the movements of a concrete individual.,0.182780640601305,76.5,2
Součástí je také bazén a vířivka.,It also includes a pool and hot tub.,It also includes a swimming pool and a hot tub.,1.14137500976273,98.0,2
Obě postižená batolata přišla s uprchlíky z části Nigérie nově osvobozené od Boko Haram.,The two affected toddlers came with refugees from parts of Nigeria newly liberated from Boko Haram.,Both affected babies come with refugees from parts of Nigeria newly freed from Boko Haram.,0.847855519972211,86.0,2
Po prohrané studené válce v Rusku k žádné velké reflexi nedošlo.,"After losing the Cold War in Russia, there was no great reflection.",There was no period of reflection in Russia after they lost the cold war.,0.655301496896568,78.5,2
Fidži jej nakonec suverénně ovládlo a malý stát s 900 tisíci obyvateli nyní prožívá olympijskou pohádku.,"Fiji eventually ruled it sovereign, and a small state with 900,000 people is now experiencing an Olympic fairytale.","Fiji eventually dominated the match, and the small island state with 900 thousand inhabitants is now experiencing an Olympic fairy tale,",-0.233040423687631,64.0,2
"Neskrývá se za námi silný nadnárodní investor, jsme dva kluci, z nichž jeden měl geniální nápad a druhý do toho přiskočil s dalšími podněty a nápady.","There's not a strong multinational investor behind us, we're two guys, one of whom had a brilliant idea and the other jumped in with more stimuli and ideas.",We do not have a multinational investor with deep pockets backing us. We are two regular guys - one who had a great idea and another who jumped on the bandwagon with additional suggestions and ideas.,0.595807251177548,87.0,2
"Společně se svou manželkou Anne Holtonovou dali 7,5 procenta svých výdělků na charitu a na daních loni odvedli 25,6 procenta výdělku.","Together with his wife, Anne Holton, they gave 7.5 percent of their earnings to charity and took 25.6 percent of earnings in taxes last year.","Together with his wife Anne Holton, he donated 7.5 percent of his income to charity and paid an effective income tax rate last year of 25.6 percent.",0.92770135180273,96.0,1
"„Karbanátky byly velmi oblíbené“, řekla slečna Ziegelmanová.","""Meatballs were very popular,"" Ms. Ziegelman said.","""Loaves were very popular,"" Ms. Ziegelman said.",-1.91184284823928,29.3333333333333,3
"Unikla po levé straně hracího pole, pak se prokličkovala do středu a vstřelila míček do branky, aby dostala Američanky do vedení 2:0.","She escaped down the left side of the playing field, then zipped through the middle and shot a ball into the goal to get the American women into a 2-0 lead.","She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.",0.8207242402907041,90.0,3
"Přestavte si množství buráků, které byste museli k večeři sníst.",Imagine the amount of peanuts you'd have to eat for dinner.,Imagine eating enough peanuts to serve as your dinner.,0.6908720058458531,84.5,2
"Na Obamu se podle AFP v dopise obrátilo 15 z 35 lékařů, kteří působí ve východní části Halabu, již ovládají rebelové.","On Obama, 15 of the 35 doctors who operate in the eastern part of Halaba are already controlled by rebels, according to AFP.","According to AFP, the letter to Obama was signed by 15 of the 35 doctors working in the rebel-controlled eastern part Aleppo.",-0.851804145480928,46.3333333333333,3
"Ve čtvrtek odpoledne se Byron MacDonald omluvil v živém vysílání a pokusil se svou poznámku vysvětlit tvrzením, že nechtěl, aby vyzněla jako osobní útok.","On Thursday afternoon, Byron MacDonald apologized in a live broadcast and attempted to explain his remark by saying he didn't want it to sound like a personal attack.","On Thursday afternoon, MacDonald apologized on-air and attempted to qualify his remark by stating he didn't mean for it to be construed as a personal attack.",0.965973264102002,95.5,2
"Šel tam se mnou a já mu řekl, že jsem dostal anonym, že se schází s mou ženou a že tomu všechno nasvědčuje.",He went there with me and I told him I had been given an anonymous tip that he was meeting with my wife and that it was indicative of everything.,"He went there with me, and I told him that I received an anonymous letter accusing him of having an affair with my wife, and that I was inclined to believe it.",-0.129084205894175,61.0,2
A to jsem od ní chtěl slyšet: Ano nebo ne.,And that's what I wanted to hear from her: Yes or no.,All I wanted to hear is,-0.42041317097176,61.3333333333333,3
Nijak na to nereagovala a také mi nic neřekla.,"She didn't respond to it, and she didn't tell me anything either.",She did not react and did not say anything.,0.5003275750699221,85.0,2
O jaké procento mezi pražskými podvodníky v taxi službě podle vašeho odhadu tedy jde?,"What percentage of Prague's taxi-service scammers, according to your estimate?",What percentage of Prague taxi drivers do you consider to be fraudulent?,0.274420089524052,80.0,3
"Na francouzské politické scéně se už po útoku na časopis Charlie Hebdo v lednu 2015 rozhořela debata o nové instituci, která nefunkční nadaci nahradí.","On the French political scene, after the attack on Charlie Hebdo magazine in January 2015, there was a debate about a new institution that will replace the dysfunctional foundation.","In the aftermath of the attack on the Charlie Hebdo magazine in January 2015, a debate over a new institution that would replace the largely defunct foundation ignited the French political scene.",0.7131966148087371,95.5,2
A samozřejmě bylo třeba uhlídat kvalitu provedení.,"And, of course, the quality of implementation was needed.",Not least it was also important to safeguard the quality of execution.,-1.02238722374595,41.0,2
"Doslova náhrobek očesali, poznamenala Sobotová.","They literally combed the tombstone, Sobotka noted.","They literally stripped it bare, said Ms Sobotová.",-1.75669150198151,30.5,2
"Republikáni sestavili pracovní skupinu poté, co se dozvěděli o obavách analytiků o tom, že informace zpravodajských služeb týkající se Islámského státu jsou manipulovány.",Republicans set up a task force after they learned of analysts' concerns about intelligence services related to the Islamic State being manipulated.,Republicans created the task force after learning that analysts had raised concerns that intelligence about the Islamic State was being manipulated.,0.7197238354586609,88.0,2
"Nemůžete zapnout televizi, přečíst si noviny nebo poslouchat rozhovor vašeho souseda ve frontě v kavárně, aniž byste neslyšeli o Simone Bilesové, Katie Ledecky nebo nevraživosti mezi Michaelem Phelpsem a Chadem le Closem.","You can't turn on a TV, read a newspaper or listen to your neighbour's conversation in a queue in a cafe without hearing about Simone Biles, Katie Ledecky or the animosity between Michael Phelps and Chad le Close.","You can't turn on a television, read a newspaper or listen in on your neighbor's conversation in a coffee-shop line without hearing about Simone Biles, Katie Ledecky or the feud between Michael Phelps and Chad le Clos.",-0.457507092474587,62.0,2
Jejich průměrný věk se pohybuje kolem 30.,Their average age is about 30.,The average age of the women was 30.,0.8406034664087411,94.0,1
"V tie-breaku bylo strašně zkažených podání, tam jsme ubraly po téhle stránce.","There was a lot of bad stuff in the tiebreaker, that's where we took this page.","In the tiebreaker, there were too many poor serves, which tipped the scales to our detriment.",-1.74864219018844,34.5,2
Vždy budeme mít úspěch v klasickém plaveckému stylu - a bude nejspíš vládnout dlouho.,We will always have success in the classic swimming style - and will probably rule for a long time.,"We will always have the breaststroke, and long may it reign.",-0.07469809051156,71.0,2
"Bál jsem se, že kdyby to všechno prasklo, tak že bude zle.","I was afraid that if it all snapped, it would be bad.","I was scared that if push came to shove, things would get really bad.",-0.0094624461593045,73.5,2
"Jak kniha vypráví, paní Rooseveltová najala hospodyni, která se o chuť vůbec nezajímala. To vedlo k tomu, že se Bílém domě „nejen podávalo téměř to nejponurejší jídlo v celém Washingtonu, ale také tím nejneutěšenějším způsobem připravené.“","As the book tells it, Mrs. Roosevelt hired a housekeeper who was not interested in the taste.","As the book tells it, Mrs. Roosevelt's hiring of a housekeeper with no interest in flavor resulted in a White House that ""put out not only some of the dreariest food in Washington but also some of the most dismally prepared.""",-1.12982298057868,43.5,2
Na laguně Rodriga de Freitase si ve čtvrtečním finále připsali 69. výhru v řadě.,"On the lagoon of Rodrigo de Freitas, they clinched a 69th win in a row in Thursday's final.",In Thursday's finale they have recorded their 69th win in a row on the Rodrigo de Freitas Lagoon.,0.53299121656719,86.0,2
Během téhle mise zcela bezpečně svůj imunitní systém otestoval - od veřejných zábradlí na vlakových stanicích po splachovadlo,"During this mission, he completely safely tested his immune system - from public railings at train stations to flushing",From public handrails in train stations to a toilet flush button the task definitely tested his immune system,-0.053003144079981,67.5,2
"Poté už není další omezení a má-li někdo místo v autě, převeze třeba lednici.","After that, there are no further restrictions and if someone has a seat in the car, they will overtake the fridge.","There are no other restrictions and if someone has sufficient room in their car, they may transport a fridge.",0.24164030772317,90.0,2
"Armádní důstojníci zkreslovali zpravodajské informace o IS, říká parlamentní výbor","Army officers have portrayed intelligence on IS, says parliamentary committee","Military Officials Distorted ISIS Intelligence, Congressional Panel Says",-0.13381360872354595,80.5,2
Naslouchal pohnutým příběhům padlých žen.,He listened to the moving stories of fallen women.,He listened to the moving stories of the women.,0.281134510212103,79.5,2
Všechno to bylo tak nové a byla jsem tolik ve stresu.,It was all so new and I was so stressed.,It was all so new and I was so stressed.,0.7293025920178922,100.0,2
"Podle svých slov moc nevydělává, takže nepřipadá v úvahu, že by gramofonové desky sbírala.","In her words, she doesn't make a lot of money, so there's no way she's collecting records.","She doesn't earn a lot, she says, so collecting records isn't really an option.",-0.153447649070617,72.0,2
"Legendu nemohl zastínit ani krajan Ryan Murphy, jenž získal znakařský double - po stovce vyhrál v Riu i dvojnásobnou trať.","The legend could not be overshadowed by fellow countryman Ryan Murphy, who won a signing double - after a hundred wins in Rio and a double track.","Phelps' historic achievement could not be overshadowed even by his compatriot Ryan Murphy, who won the 100m and 200m backstroke titles in Rio.",-0.413102166946747,74.3333333333333,3
"Současně dejte do zbraně sílu a udeřte útočníka do hrudi, pak zbraň z jeho sevření vykruťte a začněte ustupovat, stále na něj přitom miřte.","At the same time, put the force into the weapon and strike the attacker in the chest, then remove the weapon from its grip and begin to retreat, still aiming at it.","At the same time, put weight on the gun and punch the attacker in the chest, then twist the gun from his grip before backing up and pointing it at him.",0.448347838312609,93.0,3
"A když se podíváme k plaveckému bazénu, jihoafrický plavec Cameron van der Burgh je již několik let přirovnáván k hvězdě seriálu Gell Matthewovi Morrisonovi.","And when we look at the swimming pool, South African swimmer Cameron van der Burgh has been likened to the star of Gell Matthew Morrison for several years.","And over in the pool, South African swimmer Cameron van der Burgh has been getting compared to Glee star Matthew Morrison for years now.",0.616290306559998,96.5,2
"Třetina vozů je v současnosti vybavena klimatizací, zhruba polovina vlaků má nový systém uzavřených WC.","A third of the cars are currently equipped with air-conditioning, about half of the trains have a new system of closed WC.","One-third of the carriages is currently equipped with air conditioning, and roughly one-half of trains has a closed toilet system.",0.4209069687776571,81.5,2
"Kenny Hindes - který byl spolu s Hoyem šampiónem před čtyřmi lety - a se Skinnerem dosáhli olympijského rekordu při kvalifikaci, ale trikot převzal v prvním kole Nový Zéland.","Kenny Hindes - who was together with the Hoy champion four years ago - and Skinner achieved an Olympic record in qualifying, but the jersey took over New Zealand in the first round.","Hindes, Kenny - champions with Hoy four years ago - and Skinner set an Olympic record in qualifying, but the standard was overtaken by New Zealand in the first round.",0.216348368785081,89.0,2
"Snažím se ty zprávy o násilí moc nesledovat, ale pokaždé když si něco přečtu, tak mám potřebu se omlouvat za něco, co vlastně není moje vina.","I try not to follow these reports of violence, but every time I read something, I feel the need to apologize for something that's not really my fault.","I try not to follow the news about violence too much but every time I read something, I feel the need to apologise for something that is really not my fault.",0.8466890014886691,94.3333333333333,3
"Jsem nahrávač, tedy ten, kdo tvoří, tak bych měl se všemi komunikovat.","I am the recorder, the one who makes up, so I should communicate with everyone.","I am a setter, which means my role is to create opportunities, so I should be communicating with everyone.",-1.72486291947353,34.5,2
"Sanfranciské policejní oddělení sdělilo, že se jedná o násilnou smrt a probíhá vyšetřování.",The San Francisco Police Department said this is a violent death and an investigation is underway.,The San Francisco Police Department said the death was ruled a homicide and an investigation is ongoing.,0.6333600274151779,91.5,2
"Já jsem se narodila na jihu Francie, kousek od španělských hranic.","I was born in the south of France, near the Spanish border.","I was born in the south of France, near the Spanish border.",0.9994885045437408,100.0,2
"Že to v rodině na všechny dopadne, něco tušila jen dcera.","That it would all work out in the family, only the daughter knew.",Only my daughter thought that this may have an impact on everyone in the family.,-0.4105926689566911,65.0,2
"Katie Zhuová, produktová manažerka a návrhářka, která pracuje pro Medium, se ve čtvrtek rozhodla svůj účet na Snapchatu smazat a vyzvala ostatní, aby udělali to samé.","Katie Zhu, a product manager and designer who works for Medium, decided to delete her account on Snapchat on Thursday and urged others to do the same.","On Thursday, Ms. Zhu, a product manager and engineer who works for Medium, decided to delete her Snapchat account and encouraged others to do the same.",0.5075383942643971,93.5,2
"Demokratičtí členové Výboru pro zpravodajské služby uveřejnili ve čtvrtek svá vlastní zjištění, která odpovídala některým závěrům pracovní skupiny republikánů.","Democratic members of the Intelligence Committee published their own findings on Thursday, which matched some of the conclusions of the Republicans ""working group.",Democratic members of the House Intelligence Committee released their own findings on Thursday that agreed with some of the conclusions of the Republican task force.,0.459208813498918,79.3333333333333,3
"Starosta obce Robby Miller uvedl, že úřady zachránily 72 lidí a sedm domácích zvířat, které vysoká voda uvěznila.","The mayor of the municipality, Robby Miller, said that authorities had rescued 72 people and seven pets that had been trapped by the high water.",Parish President Robby Miller said authorities rescued 72 people and seven pets stranded by high water.,0.5156165039481889,86.5,2
"Já ho shodou okolností znám, na univerziádě jsme hráli proti sobě ve skupině.","I happen to know him, at the university we played against each other in the group.","As it happens, I know him because we played against each other in the group at the Universiade.",0.7400181494275649,96.0,2
To nejdůležitější však přišlo později.,But the most important thing came later.,"The most important thing, however, came later.",0.7017107192038751,86.5,2
Sedadlo do první řady ke skvostné architektuře Centrální knihovny v Los Angeles,A front-row seat to the splendid architecture of the Central Library of Los Angeles,A front-row seat to the stunning architecture of the Los Angeles Central Library,0.8490203074312099,92.5,2
"Už tehdy měla přispět k zprůhlednění finančních toků mezi mešitami a zeměmi, které jejich výstavbu financují.","By then, it should have contributed to the transparency of the financial flows between mosques and the countries that finance their construction.",with the objective to make the financial flows between mosques and countries that that fund their construction more transparent.,-0.26948821131724304,67.0,2
Hooker hrál také klíčovou roli v odporu proti zpravodajským službám Islámského státu.,Hooker also played a key role in opposition to Islamic State intelligence services.,Mr. Hooker also played a key part in the insurrection over the Islamic State intelligence.,0.448643538421507,88.3333333333333,3
Na těchto Hrách nenajdete emotivnější zlato - a to je co říct.,You won't find more emotional gold at these Games - and that's something to say.,"There will not be a more emotive gold at these games, and that is saying something.",0.159402421237103,72.5,2
"Lester Piggott, devítinásobný vítěz Derby, 4 493 vítězů v kariéře","Lester Piggott, nine-time Derby winner, 4,493 winners in his career","Lester Piggott, nine-time Derby winner, 4,493 career wins",0.418068438889636,86.0,2
"Šéf humanitárních operací OSN Stephen O'Brien to sice přivítal, zdůraznil nicméně, že je potřeba alespoň dvoudenní příměří.","The UN's head of humanitarian operations, Stephen O'Brien, welcomed it, stressing however that there was a need for at least a two-day ceasefire.","The UN Emergency Relief Coordinator, Stephen O'Brien welcomed the initiative, but stressed that what is needed is at least a two-day truce.",-0.5842934492812071,70.0,1
Letoun portugalského vojenského letectva P-3C Orion přelétával až neuvěřitelně nízko,The Portuguese Air Force's P-3C Orion aircraft flew up to incredibly low,A Portuguese air force P-3C Orion plane swooped in incredibly low,0.151333376295641,76.0,2
"Že můžu dělat cokoliv, oblékat se jakkoliv a nikdo mě nebude soudit.","That I can do anything, dress any way, and no one will judge me.","I feel I can do anything, dress in any way I like, and nobody will judge me.",0.437967403952666,83.3333333333333,3
Pat a Mat slaví čtyřicet let.,Pat and Mat celebrate forty years.,Pat and Mat turn forty this year.,-0.18636374488992,76.0,1
"Osmadvacetiletý šéfkuchař, který se nedávno přistěhoval do San Franciska, byl tento týden schodech místního obchodu.","The 28-year-old chef, who recently moved to San Francisco, was the steps of a local store this week.",A 28-year-old chef who had recently moved to San Francisco was found dead in the stairwell of a local mall this week.,-0.14833207757355302,72.5,2
"„Zjistila jsem, že to, co mám ráda, je káva a kultura ve Verbu,“ řekla.","""I've learned that what I like is coffee and culture in Verb,"" she said.","""I realized it was the coffee and the culture at Verb that I liked,"" she said.",0.427988711635616,78.0,2
Kdo by to byl ještě začátkem roku řekl.,Who would have said that earlier in the year.,Hardly anyone predicted it at the beginning of the year.,0.64874550678475,83.5,2
Bylo těžké neobdivovat naprosto rozradostněný přístup Fidžanů.,It was hard not to admire the utterly exhilarating approach of the Fijians.,It was hard not to admire Fiji's whole joyful approach.,0.150315588496241,76.5,2
"„Doufáme, že porovnáním našich výsledků s jinými hvězdokupami se dozvíme více o vztahu mezi hvězdnou hmotou, jejím stářím a dokonce historií v jejím solárním systému,“ uvedla v nové zprávě Luisa Rebullová, výzkumná pracovnice v centru Caltech's Infrared Processing and Analysis Center v Pasadeně.","""We hope that by comparing our results with other clusters, we will learn more about the relationship between star mass, its age and even history in its solar system,"" Luisa Rebulla, a research researcher at the Caltech's Infrared Processing and Analysis Center in Pasadena, said in a new report.","""We hope that by comparing our results to other star clusters, we will learn more about the relationship between a star's mass, its age, and even the history of its solar system,"" Luisa Rebull, a research scientist at Caltech's Infrared Processing and Analysis Center in Pasadena, said in a news release.",0.863612699062127,94.0,2
"Evidentně se domnívá, že kalendář také.","Evidently, he considers the calendar, too.","Apparently he thinks the calendar is, too.",-0.232920173986345,61.5,2
"Má to komický potenciál - komiksové vibrace nekonečného odrážení - ale také ladnost gymnastiky a potápění, dvou sportů, které v sobě kombinuje.","It has comic potential - the comic vibe of endless reflecting - but also the sweetness of gymnastics and diving, two sports that combine in it.","It does have comic potential - the cartoon quaver of its never-ending bounce - but also the grace of gymnastics and diving, the two sports it essentially combines.",-0.3607056507253429,57.5,2
"Upozornil, že ""je zvlášť znepokojující být svědkem toho, jak důležité a vlivné veřejné osobnosti vyjadřují veřejně podporu pro kriminální ozbrojené bojůvky, které drze pořádají hony na uprchlíky na hranici mezi Bulharskem a Tureckem"".","He cautioned that ""it is particularly worrying to witness how important and influential public figures express public support for criminal armed boycotts that brazenly organise hunts for refugees on the border between Bulgaria and Turkey.""","He pointed out that ""it is particularly worrying to witness how important and influential public figures have publicly expressed support for armed criminal outfits that brazenly organise refugee-hunting patrols along the Bulgarian-Turkish border.""",0.304966855234678,87.0,2
"Po Alu Oerterovi (disk) a Carlu Lewisovi (dálka) je Michael Phelps třetím sportovcem, který ovládl stejnou disciplínu na čtyřech hrách za sebou.","After Alu Oerter (disc) and Carl Lewis (distance), Michael Phelps is the third athlete to have mastered the same discipline at four games in succession.","Following in the footsteps of Alu Oerter (discus throw) and Carl Lewis (long jump), Michael Phelps becomes the third athlete in Olympic history to win four consecutive individual titles in the same event.",0.29862680670170394,88.0,2
Například billboard lákající na Lipno patří společnosti Commerz Billboard.,"For example, a billboard attracted to Leipzig belongs to Commerz Billboard.","For example, the billboard promoting Lipno is owned by Commerz Billboard.",0.16253569332240805,81.0,2
Ziegelmanová připoměla: „Lidem z ní bylo špatně.“,"Ziegelman recalled: ""People were sick of her.""","Ms. Ziegelman recalled: ""She actually got people sick.""",0.487119458041855,88.0,2
Praha je pro to podle mě ideální město.,I think Prague is the ideal city for it.,"In my view, Prague is an ideal city.",-0.240949744883042,62.3333333333333,3
"V jižní Alabamě byla povodňová hlídka v pohotovosti v pátek, kdy deště pokračovaly v oblasti města Mobile.","In southern Alabama, a flood watch was on standby Friday as rains continued in the area of the city of Mobile.","In south Alabama, a flood watch was in effect Friday as rain continued in the Mobile area.",-0.6894013077846861,47.0,2
Jedná se tedy o důsledek nějakého boje o moc?,So is this the result of some struggle for power?,So is this the fall-out from some kind of power struggle?,0.462204093946082,84.5,2
"Svět venku je nebezpečný, ale díky tomuhle videu z Dailymail.com by pro vás mohl být o něco bezpečnější.","The world outside is dangerous, but thanks to this Dailymail.com video, it could be a little safer for you.","It's a dangerous world out there, but this video from Dailymail.com might help make it a little safer for you.",0.91927544656103,100.0,2
"Upřímně lituje, že ta byla slova vyřčena, neměla se dostat do éteru.","She sincerely regrets that the words were spoken, she shouldn't have gotten into the ether.","We sincerely regret that these statements were made, and that they were allowed to go to air.",0.171769796699718,85.0,2
"Řekla: „Pro lidi zde to byla noční můra a nemyslím si, že by lidé měli takhle žít.",She said: 'It has been a nightmare for people here and I don't think people should live like this.,She said: 'It's been an absolute nightmare for people down here and I don't think people should have to live like that.,0.798635348329217,95.0,2
"Zemědělci letos sklidí méně obilí, ale více řepky a máku, odhadují statistici.","Farmers will reap less grain this year, but more rape and poppy, statisticians estimate.","Statisticians estimate that this year, farmers will harvest less grain and more rapeseed and poppy.",0.441592159821534,82.3333333333333,3
"Kancelář prefekta v Calais argumentovala tím, že místa je nutné zbourat, protože představují paralelní ekonomiku, která neplatí daně, a protože znamenají nebezpečí vzniku požáru a zdravotní rizika.",The prefect's office in Calais argued that places need to be demolished because they represent a parallel economy that does not pay taxes and because they mean the danger of fire and health risks.,"The Calais prefect's office argued the places should be demolished because they represented a parallel economy that did not pay tax, and because they carried fire and sanitation risks.",-0.696652049152475,48.6666666666667,3
Zlato z Londýna tak neobhájí.,They don't defend the gold of London.,She will not be able to defend her gold from London.,-1.37228565529599,16.5,2
"Mluvil jste o tom, že si podle vás cestu, jak podvádět, najdou vždycky.",You said they'd always find a way to cheat.,You said that you believed that they would always find a way how to cheat.,0.8383722141039309,99.0,2
A já to skutečně dělal.,And I actually did it.,And I actually did it.,1.01814150407736,100.0,3
Adblock Plus - Facebook ve hře na kočku a myš v blokování reklam,Adblock Plus - Facebook in a game of cat and mouse in blocking ads,"Adblock Plus, Facebook in ""cat-and-mouse game"" over ad blocking",0.6721272973095761,88.0,2
"Policie hledá svědky události, při které ve čtvrtek v ranních hodinách byla na dálnici několika vozy přejeta žena, která se pravděpodobně pokusila spáchat sebevraždu.","Police are looking for witnesses to an incident in which, on Thursday in the morning, several cars were overtaken by a woman who had probably tried to commit suicide.",Police are appealing for witnesses after a woman was run over by several vehicles on a motorway in the early hours of Thursday in an apparent act of suicide.,-0.739173234752744,48.0,2
"Na severovýchodě Nigérie začne mimořádné očkování dětí proti obrně, protože tam ochrnuly dvě děti nakažené touto nemocí.","In the north-east of Nigeria, there will be an emergency vaccination of children against polio because two children infected with the disease have been paralyzed there.","In the northeast of Nigeria, the government is planning to launch an emergency polio vaccination campaign in response of two infected children having been paralysed.",0.4218310702382821,82.5,2
"Ocenil Garlanda a řekl, že tým Clintonové by volbou někoho jiného nechtěl „rozhoupat loď“.","He praised Garland and said the Clinton team would not want to ""rock the boat"" by choosing someone else.","He praised Garland and said Clinton's team would not want to ""rock the boat"" with a new pick.",0.91566259977406,100.0,2
Ten se dá totiž koupit zase zmrazený.,It can be bought frozen again.,This is available frozen.,-0.5926662848201321,50.5,2
"Škoda, že Juncker nestuduje Klause!",Too bad Juncker isn't studying Klaus!,Shame that Juncker did not take a leaf from Klaus's book.,-0.468392842873756,60.0,2
"Vystupují taxikáři, kteří okrádají zahraniční turisty, pořád na těch stejných místech, které jste ukázal v reportážích, tedy u Karlova mostu či v Pařížské ulici?","Are the taxi drivers who rob foreign tourists, still in the same places you showed in the reports, the Charles Bridge or Paris Street?","Do the taxi drivers who prey on foreign tourists still frequent the same locations which you have showed in your reports, i.e. near the Charles Bridge or Pařížská?",0.9446500415818688,94.0,2
"My se ale snažíme být půl kroku před všemi, dodal.","But we are trying to be half a step ahead of everyone, he added.","That is why we try to be a step ahead of the competition, he added.",0.158690988829483,70.5,2
"Zvážit možnost žádat od voličů, aby před hlasováním předložili doklad totožnosti.",Consider the possibility of asking voters to provide proof of identity before voting.,Consider the options for requiring voters to produce ID before voting.,0.514243525020337,77.6666666666667,3
"Neumí v tom moc chodit a neumí přesně říci, co by chtěli.",They can't really walk in it and they can't say exactly what they want.,"They do not quite know how to handle the situation, and they find it difficult to formulate in more certain terms what they want.",-0.8591098955622719,43.0,2
"„Poslední velké záplavy jsme tu měli v březnu,“ řekl správce městla Lacy Landrum.","""We had the last major flooding here in March,"" city manager Lacy Landrum said.","""The last major flood we had was in March,"" said city administrator Lacy Landrum.",0.371273573664232,77.0,6
"Patrick Roy ve čtvrtek rezignoval na svůj post trenéra a viceprezidenta hokejových operací týmu Colorado Avalanche, jako důvod uvedl nemožnost podílet se na rozhodovacím procesu v otázkách týmu.","Patrick Roy resigned his post as coach and vice president of hockey operations team Colorado Avalanche on Thursday, citing the impossibility of taking part in the decision-making process on team issues.","Patrick Roy resigned as coach and vice president of the hockey operations of the Colorado Avalanche on Thursday, citing a lack of a voice within the team's decision-making process.",0.63288651716558,82.5,2
"Nevím si tedy rady, jak situaci zhruba onen půlrok řešit, pokračuje dotaz.","So I don't know how to deal with the situation about that half-year, the inquiry continues.","I do not know how to handle the situation during the six months or so, the asker continued.",0.663855911619618,83.0,2
